target_id	body	roots	
OFRAG00000010881.1	5.92294	2.7552
OFRAG00000010882.1	0	0
OFRAG00000010883.1	0.661576	0.258997
OFRAG00000010884.1	0.0709887	0.825283
OFRAG00000010885.1	1.94003	7.86314
OFRAG00000010886.1	5.12433	7.20019
OFRAG00000010887.1	0.221949	0.344226
OFRAG00000010888.1	0.43548	0.151097
OFRAG00000010889.1	118.174	66.0706
OFRAG00000010890.1	29.4834	18.0039
OFRAG00000010891.1	7.15093	6.4229
OFRAG00000010892.1	0	0.10032
OFRAG00000010893.1	0.151735	0.316596
OFRAG00000010894.1	0.492203	0.466039
OFRAG00000010894.2	11.0306	7.54036
OFRAG00000010894.3	10.9294	2.65235
OFRAG00000010895.1	0.0350167	0.0226795
OFRAG00000010896.1	14.4164	11.7039
OFRAG00000010896.2	0	1.7144
OFRAG00000010897.1	39.3149	17.4212
OFRAG00000010898.1	87.7708	24.0196
OFRAG00000010899.1	17.613	0.0221334
OFRAG00000010900.1	66.3578	23.1377
OFRAG00000010901.1	0	0
OFRAG00000010902.1	12.7946	5.15197
OFRAG00000010903.1	13.1022	1.53648
OFRAG00000010904.1	8.98388	0.352567
OFRAG00000010905.1	23.0357	17.8056
OFRAG00000010906.1	3.43313	10.3224
OFRAG00000010907.1	3.31484	0.973779
OFRAG00000010908.1	351.274	409.532
OFRAG00000010909.1	12.2343	6.52734
OFRAG00000010910.1	32.412	44.4997
OFRAG00000010911.1	0.404584	0
OFRAG00000010912.1	0.452465	0.303061
OFRAG00000010913.1	49.0086	375.692
OFRAG00000010914.1	0	0.235981
OFRAG00000010915.1	13.5893	1.3149
OFRAG00000010916.1	13.815	5.37633
OFRAG00000010917.1	38.7742	1006.69
OFRAG00000010918.1	2.01826	394.38
OFRAG00000010919.1	511.41	501.838
OFRAG00000010920.1	18.9162	5.90968
OFRAG00000010921.1	1748.94	2522.08
OFRAG00000010922.1	3.73952	2.29112
OFRAG00000010923.1	0.601262	0.983069
OFRAG00000010924.1	0.178422	0.0776098
OFRAG00000010925.1	2.36395	1.49426
OFRAG00000010925.2	6.79808	2.85137
OFRAG00000010926.1	0	0
OFRAG00000010927.1	0.00520232	0.00477256
OFRAG00000010928.1	0	0.0567964
OFRAG00000010929.1	5.67255e-11	0
OFRAG00000010930.1	0	0
OFRAG00000010931.1	0.00631795	0
OFRAG00000010932.1	0	0
OFRAG00000010933.1	0	0
OFRAG00000010934.1	0	0.0127819
OFRAG00000010935.1	0	0.0109127
OFRAG00000010936.1	0	0
OFRAG00000010937.1	0	0.00932779
OFRAG00000010938.1	0	0
OFRAG00000010939.1	0.135856	0.0718024
OFRAG00000010940.1	0	0
OFRAG00000010941.1	0	0.0222867
OFRAG00000010942.1	0	0
OFRAG00000010943.1	0	0
OFRAG00000010944.1	0	0
OFRAG00000010945.1	0	0
OFRAG00000010946.1	0	0
OFRAG00000010947.1	0	3.47009e-10
OFRAG00000010948.1	0	0
OFRAG00000010949.1	0	0.0421352
OFRAG00000010950.1	0.0117433	0
OFRAG00000010951.1	6.93069	2.38757
OFRAG00000010952.1	4.67601	0.195206
OFRAG00000010953.1	4.06442	0.126463
OFRAG00000010954.1	19.3774	28.7791
OFRAG00000010955.1	0.727676	0.850079
OFRAG00000010956.1	32.0819	41.538
OFRAG00000010957.1	158.519	32.5288
OFRAG00000010958.1	122.112	101.854
OFRAG00000010959.1	19.2906	19.2994
OFRAG00000010960.1	0	0.386666
OFRAG00000010961.1	0	0.396412
OFRAG00000010962.1	0	0
OFRAG00000010963.1	0.0390589	0.213173
OFRAG00000010964.1	6.16269	4.67035
OFRAG00000010965.1	39.8929	22.5692
OFRAG00000010966.1	0.435793	0.171554
OFRAG00000010966.2	1.32136	0.546201
OFRAG00000010967.1	0	0
OFRAG00000010968.1	10.2469	4.85345
OFRAG00000010969.1	9.83939	0.802851
OFRAG00000010970.1	0.00295562	0
OFRAG00000010971.1	22.4225	3.92633
OFRAG00000010972.1	0	0
OFRAG00000010973.1	46.5267	10.856
OFRAG00000010974.1	10.1445	2.24454
OFRAG00000010975.1	0.464796	0
OFRAG00000010976.1	0.984615	0.50678
OFRAG00000010977.1	5.1764	1.96856
OFRAG00000010978.1	0	0
OFRAG00000010979.1	6.23667	0.937472
OFRAG00000010980.1	2.92325	0.0646974
OFRAG00000010981.1	9.6928	0.506549
OFRAG00000010982.1	0.223443	0.240727
OFRAG00000010983.1	0	0.0346167
OFRAG00000010984.1	0	20.1799
OFRAG00000010985.1	0	0
OFRAG00000010986.1	0.27216	0.0488006
OFRAG00000010987.1	27.0307	12.6657
OFRAG00000010988.1	507.017	142
OFRAG00000010989.1	3.10863	1.52476
OFRAG00000010990.1	7.21508	0.0881353
OFRAG00000010991.1	33.8908	6.73132
OFRAG00000010992.1	1.04617	0.152139
OFRAG00000010993.1	0.148109	0.100941
OFRAG00000010994.1	0.567927	0.167321
OFRAG00000010995.1	0.637609	0.161937
OFRAG00000010996.1	9.47439	3.25614
OFRAG00000010997.1	68.9229	46.4644
OFRAG00000010998.1	13.4408	12.1881
OFRAG00000010999.1	3.15808	1.65392
OFRAG00000011000.1	7.24371	0.0583259
OFRAG00000011001.1	0	0
OFRAG00000011002.1	0.1468	1.24093
OFRAG00000011003.1	2.43979	0.669314
OFRAG00000011004.1	0.220295	0.00909864
OFRAG00000011005.1	0	0
OFRAG00000011006.1	0.439585	0.357815
OFRAG00000011007.1	46.6109	11.7774
OFRAG00000011008.1	6.01433	2.33205
OFRAG00000011009.1	16.837	34.2411
OFRAG00000011010.1	28.0901	18.3892
OFRAG00000011011.1	12.4041	1.81581
OFRAG00000011012.1	0.14486	0.0157872
OFRAG00000011013.1	1.05909	0.403852
OFRAG00000011014.1	1.0247	0.215466
OFRAG00000011015.1	55.7425	0.306532
OFRAG00000011016.1	0.328724	219.311
OFRAG00000011017.1	6.61557	2182.81
OFRAG00000011018.1	1.05465	0
OFRAG00000011019.1	0.0546459	2.48726
OFRAG00000011020.1	0.119439	0
OFRAG00000011021.1	0.182436	0
OFRAG00000011022.1	0.370363	0.120587
OFRAG00000011023.1	9.10864	7.84213
OFRAG00000011023.2	14.0284	5.94879
OFRAG00000011024.1	52.6528	23.0823
OFRAG00000011025.1	5.16483	2.44838
OFRAG00000011026.1	39.3643	31.8421
OFRAG00000011027.1	0.456848	1.65582
OFRAG00000011028.1	0	0.63804
OFRAG00000011029.1	0.32788	1.34486
OFRAG00000011030.1	0	0.314411
OFRAG00000011031.1	0	0.0430248
OFRAG00000011032.1	0	0.0319984
OFRAG00000011033.1	0	0.342628
OFRAG00000011034.1	34.4516	27.4761
OFRAG00000011035.1	16.1767	3.47822
OFRAG00000011036.1	3.80989	3.19228
OFRAG00000011037.1	4.20088	0.0465629
OFRAG00000011038.1	0.944719	0.0487926
OFRAG00000011039.1	0.10604	0.0635675
OFRAG00000011040.1	43.761	5.63156
OFRAG00000011041.1	28.1058	21.1286
OFRAG00000011042.1	8.77301	7.35874
OFRAG00000011043.1	39.3777	20.7023
OFRAG00000011044.1	0.395089	1.57151
OFRAG00000011045.1	0.60694	3.79915
OFRAG00000011046.1	9.05169	3.1854
OFRAG00000011047.1	9.40498	13.1975
OFRAG00000011048.1	63.1119	25.9342
OFRAG00000011049.1	5.2153	0.569528
OFRAG00000011050.1	0.069342	0.030917
OFRAG00000011051.1	0.600074	0.123562
OFRAG00000011052.1	17.9499	12.3357
OFRAG00000011053.1	29.4723	12.7389
OFRAG00000011054.1	1.53742	0.412687
OFRAG00000011055.1	0.62904	0.254468
OFRAG00000011056.1	17.5568	6.67091
OFRAG00000011057.1	0.650053	0.0289021
OFRAG00000011058.1	70.6682	71.5067
OFRAG00000011059.1	32.7616	6.21642
OFRAG00000011060.1	10.1143	6.33678
OFRAG00000011061.1	0.257231	0.0579206
OFRAG00000011062.1	22.3953	21.0136
OFRAG00000011063.1	1.90339	0.0580334
OFRAG00000011064.1	16.6725	13.0291
OFRAG00000011065.1	3.37638	2.6354
OFRAG00000011065.2	3.25605	0.354721
OFRAG00000011066.1	246.746	239.485
OFRAG00000011067.1	0.70559	0.914074
OFRAG00000011068.1	0.125693	2.54385
OFRAG00000011069.1	9.74182	13.7348
OFRAG00000011070.1	0.434793	0.00615173
OFRAG00000011071.1	0.0980026	0.00140778
OFRAG00000011072.1	0.148892	0
OFRAG00000011073.1	27.2702	1.22184
OFRAG00000011074.1	0.615685	0.0727454
OFRAG00000011075.1	0	0.00744597
OFRAG00000011076.1	0	0
OFRAG00000011077.1	0.0111646	0.0241241
OFRAG00000011078.1	0.0191893	0.00275956
OFRAG00000011079.1	0	0
OFRAG00000011080.1	0.00805156	0
OFRAG00000011081.1	0	0
OFRAG00000011082.1	0	0
OFRAG00000011083.1	3.83091	1.46521
OFRAG00000011084.1	31.5052	16.3981
OFRAG00000011085.1	24.6665	12.1038
OFRAG00000011086.1	0.0624531	0.10872
OFRAG00000011087.1	0	0.124458
OFRAG00000011088.1	14.9874	1.1383
OFRAG00000011089.1	54.6218	27.1132
OFRAG00000011090.1	0.683818	0.28334
OFRAG00000011091.1	7.98078	4.37815
OFRAG00000011092.1	0.0234726	2.69347
OFRAG00000011092.2	2.22141e-09	0.529071
OFRAG00000011093.1	21.7076	5.68945
OFRAG00000011094.1	36.8493	39.3796
OFRAG00000011095.1	1.14168	0
OFRAG00000011096.1	0	0
OFRAG00000011097.1	0.0982557	0.0437781
OFRAG00000011098.1	0.0041034	0
OFRAG00000011099.1	7.97644	2.29874
OFRAG00000011100.1	4.32257	0.341331
OFRAG00000011101.1	0.73831	0.121818
OFRAG00000011102.1	0.834488	0.562944
OFRAG00000011103.1	9.30768	5.42823
OFRAG00000011104.1	90.6191	0.971953
OFRAG00000011105.1	0	0.0355885
OFRAG00000011106.1	2.56758	0.414513
OFRAG00000011107.1	9.56432	2.49396
OFRAG00000011108.1	90.1007	2.85274
OFRAG00000011109.1	0.261495	0
OFRAG00000011110.1	3.32513	14.4866
OFRAG00000011111.1	140.434	140.247
OFRAG00000011112.1	9.94186	4.33864
OFRAG00000011113.1	7.58421	5.43755
OFRAG00000011114.1	0.750273	0.0701829
OFRAG00000011115.1	2.89223	0.533623
OFRAG00000011116.1	2.15998	0.335
OFRAG00000011117.1	0.365176	15.5585
OFRAG00000011118.1	15.9926	10.8479
OFRAG00000011119.1	0.138929	0
OFRAG00000011120.1	2.72398	3.22707
OFRAG00000011120.2	4.11349	3.32925
OFRAG00000011121.1	1.24909	0.28905
OFRAG00000011122.1	18.3277	22.1193
OFRAG00000011123.1	19.1383	3.7201
OFRAG00000011124.1	2.02008	1.57688
OFRAG00000011125.1	24.1646	11.5711
OFRAG00000011126.1	3.61667	1.23762
OFRAG00000011127.1	0.0127648	0.0055195
OFRAG00000011128.1	0.183939	0.190851
OFRAG00000011129.1	0	0
OFRAG00000011130.1	0	0.0727746
OFRAG00000011131.1	0	0
OFRAG00000011132.1	0.00734053	0
OFRAG00000011133.1	41.0324	17.8776
OFRAG00000011134.1	0.147383	12.1433
OFRAG00000011135.1	191.46	5.53182
OFRAG00000011136.1	15.624	12.1597
OFRAG00000011137.1	5.10698	0.133459
OFRAG00000011138.1	0.0984217	0
OFRAG00000011139.1	0	0
OFRAG00000011140.1	0	0
OFRAG00000011141.1	0.0107156	12.6235
OFRAG00000011142.1	0.366153	0.834279
OFRAG00000011143.1	0.237119	0.508932
OFRAG00000011144.1	5.44327	2.63129
OFRAG00000011145.1	13.5078	4.09842
OFRAG00000011145.2	1.65208	0.882961
OFRAG00000011145.3	2.55018	9.38492
OFRAG00000011146.1	3.9949	3.09146
OFRAG00000011147.1	1.80949	1.21924
OFRAG00000011148.1	7.65581	56.6804
OFRAG00000011149.1	46.9528	19.2737
OFRAG00000011149.2	16.744	52.5743
OFRAG00000011150.1	16.2018	0.0636297
OFRAG00000011151.1	0.0146933	0
OFRAG00000011152.1	15.3598	19.6807
OFRAG00000011153.1	11.2045	0.0564988
OFRAG00000011154.1	136.101	5.68752
OFRAG00000011155.1	1.91941	0.408929
OFRAG00000011156.1	47.582	8.73957
OFRAG00000011157.1	27.011	7.80713
OFRAG00000011158.1	43.0183	8.49985
OFRAG00000011159.1	1988.75	1590.74
OFRAG00000011160.1	0.100693	0
OFRAG00000011161.1	0.0189052	0.0272472
OFRAG00000011162.1	0	0
OFRAG00000011163.1	0	0
OFRAG00000011164.1	0	0.621897
OFRAG00000011165.1	3.97036	6.12485
OFRAG00000011166.1	37.2229	38.9624
OFRAG00000011167.1	7.87393	19.9541
OFRAG00000011168.1	6.59092	3.13
OFRAG00000011169.1	52.6793	0.0100332
OFRAG00000011170.1	13.4016	6.14253
OFRAG00000011171.1	14.2988	0.0360221
OFRAG00000011172.1	12.7479	1.79381
OFRAG00000011173.1	4.0711	1.8225
OFRAG00000011174.1	185.741	84.7537
OFRAG00000011175.1	84.7567	20.1386
OFRAG00000011176.1	6.2676	2.61363
OFRAG00000011177.1	0.582872	0.141738
OFRAG00000011178.1	2.94097	0.253253
OFRAG00000011179.1	1.07032	0.385126
OFRAG00000011180.1	8.54712	0.021152
OFRAG00000011181.1	12.5928	0.517101
OFRAG00000011181.2	2.19175	0.92906
OFRAG00000011182.1	0.0511792	0.0538652
OFRAG00000011183.1	0.389717	2.86107
OFRAG00000011184.1	0.723307	9.58364
OFRAG00000011185.1	0	0
OFRAG00000011186.1	0.0277859	0
OFRAG00000011187.1	47.8931	15.6294
OFRAG00000011188.1	0	0
OFRAG00000011189.1	0.0326579	0
OFRAG00000011190.1	0.79377	0.235131
OFRAG00000011191.1	0.0918395	0.0880014
OFRAG00000011192.1	3.51906	0
OFRAG00000011193.1	0.147384	1.13823
OFRAG00000011194.1	3.26798	1.06558
OFRAG00000011195.1	0.190003	0.340044
OFRAG00000011196.1	0.302348	0
OFRAG00000011197.1	1.23844	9.09196
OFRAG00000011198.1	0.124994	0.124585
OFRAG00000011199.1	5.09487	3.38237
OFRAG00000011199.2	2.25413	0.893977
OFRAG00000011200.1	62.2906	42.6398
OFRAG00000011201.1	6.28853	3.46839
OFRAG00000011202.1	9.34973	7.7559
OFRAG00000011203.1	41.7021	22.3428
OFRAG00000011204.1	0	0
OFRAG00000011205.1	0	0.00699341
OFRAG00000011206.1	1.95673	0
OFRAG00000011207.1	22.2566	9.00508
OFRAG00000011208.1	2.04137	1.59308
OFRAG00000011209.1	0.370594	0.0271757
OFRAG00000011210.1	0	0
OFRAG00000011211.1	244.678	733.806
OFRAG00000011211.2	0.578484	7.6535
OFRAG00000011212.1	20.6056	13.0487
OFRAG00000011213.1	97.6194	33.2617
OFRAG00000011214.1	0.393864	2.1287
OFRAG00000011215.1	0	0.248629
OFRAG00000011216.1	0.547627	0.34293
OFRAG00000011217.1	0	0
OFRAG00000011218.1	0.100085	0.147047
OFRAG00000011219.1	0.770112	0.468989
OFRAG00000011220.1	127.977	42.1961
OFRAG00000011221.1	16.8938	19.6153
OFRAG00000011222.1	17.3077	6.46063
OFRAG00000011223.1	1.87324	0
OFRAG00000011224.1	14.3946	5.73227
OFRAG00000011225.1	17.0062	7.31335
OFRAG00000011226.1	48.4035	38.0103
OFRAG00000011227.1	0.784147	0.812815
OFRAG00000011227.2	0	0.815438
OFRAG00000011228.1	27.5347	0.482802
OFRAG00000011229.1	0.0657805	0.153347
OFRAG00000011230.1	2.68496	0.30394
OFRAG00000011231.1	0.228153	0.0151323
OFRAG00000011232.1	0.0703855	0.0153361
OFRAG00000011233.1	13.4982	22.177
OFRAG00000011234.1	0	0.49358
OFRAG00000011235.1	0.0304829	0.0341649
OFRAG00000011236.1	7.51457	4.4086
OFRAG00000011237.1	13.4892	0.00578691
OFRAG00000011238.1	0	0
OFRAG00000011239.1	1.19331	0
OFRAG00000011240.1	11.9273	7.13614
OFRAG00000011241.1	5.47072	0.050241
OFRAG00000011242.1	31.0441	21.0028
OFRAG00000011243.1	11.6927	2.68455
OFRAG00000011244.1	2.00996	43.3507
OFRAG00000011245.1	0	0
OFRAG00000011246.1	0.666726	0.0378175
OFRAG00000011247.1	3.99923	0
OFRAG00000011248.1	0.0655199	0.0633424
OFRAG00000011249.1	0	0
OFRAG00000011250.1	0	0
OFRAG00000011251.1	0	0.0313438
OFRAG00000011252.1	0	0
OFRAG00000011253.1	0	0
OFRAG00000011254.1	0	0
OFRAG00000011255.1	0	0
OFRAG00000011256.1	1983.49	655.73
OFRAG00000011257.1	21.2497	21.8248
OFRAG00000011258.1	2.66523	0.952655
OFRAG00000011259.1	159.809	146.4
OFRAG00000011260.1	1.74198	2.40645
OFRAG00000011261.1	0	0
OFRAG00000011262.1	2.61312	0.83093
OFRAG00000011263.1	6.10745	2.74686
OFRAG00000011264.1	20.6222	11.4674
OFRAG00000011265.1	36.4493	48.6286
OFRAG00000011266.1	1151.9	338.494
OFRAG00000011267.1	10.7044	4.87706
OFRAG00000011268.1	59.5759	20.7416
OFRAG00000011269.1	18.4824	7.09981
OFRAG00000011270.1	0.219911	0.252034
OFRAG00000011271.1	6.28364	1.89252
OFRAG00000011272.1	12.7331	55.4414
OFRAG00000011273.1	4.44704	1.62096
OFRAG00000011274.1	3.90324	1.98107
OFRAG00000011275.1	136.808	94.3055
OFRAG00000011276.1	25.3666	17.4702
OFRAG00000011277.1	1.57574	0.048219
OFRAG00000011278.1	0	0.0229643
OFRAG00000011279.1	7.44245	4.70569
OFRAG00000011280.1	27.135	6.00325
OFRAG00000011281.1	96.7016	182.483
OFRAG00000011282.1	0.0144381	0.0251134
OFRAG00000011283.1	0.357813	0
OFRAG00000011284.1	2.4333	0.0666463
OFRAG00000011285.1	15.026	5.4439
OFRAG00000011286.1	19.1292	5.80911
OFRAG00000011286.2	0.752648	0.683651
OFRAG00000011287.1	1.48347	0
OFRAG00000011288.1	25.2247	14.5863
OFRAG00000011288.2	2.31128	8.90729
OFRAG00000011289.1	0.0121305	0
OFRAG00000011290.1	0.80807	0.132017
OFRAG00000011291.1	32.3628	19.8407
OFRAG00000011292.1	0.285572	0.1867
OFRAG00000011293.1	24.0855	10.9808
OFRAG00000011294.1	12.1332	4.48142
OFRAG00000011295.1	71.0438	23.1184
OFRAG00000011296.1	124.925	93.9277
OFRAG00000011297.1	0.0947797	0.163234
OFRAG00000011298.1	0	0
OFRAG00000011299.1	0.588986	0.191988
OFRAG00000011300.1	71.7623	27.0061
OFRAG00000011301.1	20.2591	4.91847
OFRAG00000011302.1	48.6684	11.8178
OFRAG00000011303.1	0.501577	0.112809
OFRAG00000011304.1	9.75524	8.19285
OFRAG00000011305.1	130.856	34.1353
OFRAG00000011306.1	63.293	12.6894
OFRAG00000011307.1	2.95914	0.722851
OFRAG00000011308.1	0.148032	0.00880481
OFRAG00000011309.1	0.192923	0.0579206
OFRAG00000011310.1	0.233745	0.0144591
OFRAG00000011311.1	0.518894	0.477643
OFRAG00000011312.1	1.59324	0.623541
OFRAG00000011313.1	0.00537764	0
OFRAG00000011314.1	8.54954	1.00736
OFRAG00000011315.1	29.1984	15.4355
OFRAG00000011316.1	6.43287	4.83316
OFRAG00000011317.1	35.0519	39.5867
OFRAG00000011318.1	12.7633	8.34153
OFRAG00000011319.1	0.0630822	0.00780803
OFRAG00000011320.1	0	0.0363727
OFRAG00000011321.1	0	0
OFRAG00000011322.1	0.0132355	0.00567908
OFRAG00000011323.1	0.306795	0.821261
OFRAG00000011324.1	71.4032	23.0366
OFRAG00000011325.1	0	0.64703
OFRAG00000011326.1	0.0267154	0.0184691
OFRAG00000011327.1	0.00596984	0.0258061
OFRAG00000011328.1	5.3214	2.57819
OFRAG00000011329.1	0.749294	21.8101
OFRAG00000011330.1	4.2234	2.53194
OFRAG00000011331.1	0	0
OFRAG00000011332.1	0.122319	0
OFRAG00000011333.1	0.00878941	0
OFRAG00000011334.1	126.962	28.5676
OFRAG00000011335.1	160.147	51.0647
OFRAG00000011336.1	25.0092	7.8439
OFRAG00000011337.1	0.580249	0.0509731
OFRAG00000011338.1	38.6894	5.87919
OFRAG00000011339.1	11.7682	35.2427
OFRAG00000011340.1	1.66664	0.628409
OFRAG00000011341.1	0	0
OFRAG00000011342.1	0.396205	0.016602
OFRAG00000011343.1	1.64777	0
OFRAG00000011344.1	0.102455	0
OFRAG00000011345.1	14.0187	13.2764
OFRAG00000011346.1	5.94845	3.88282
OFRAG00000011347.1	15.0521	2.28674
OFRAG00000011348.1	0	0
OFRAG00000011349.1	21.656	52.0899
OFRAG00000011350.1	5490.96	5219.93
OFRAG00000011351.1	46.7895	28.9517
OFRAG00000011352.1	85.3778	21.4742
OFRAG00000011353.1	7.31192	4.27254
OFRAG00000011354.1	9.40351	2.6279
OFRAG00000011355.1	21.6713	18.389
OFRAG00000011356.1	6.04029	4.97724
OFRAG00000011357.1	5.09148	4.23789
OFRAG00000011358.1	4.85085	9.65532
OFRAG00000011359.1	2.36654	0.990852
OFRAG00000011360.1	0.0867486	0.125325
OFRAG00000011361.1	3.80577	0.144088
OFRAG00000011362.1	5.02224	6.07578
OFRAG00000011363.1	0.156351	6.90856
OFRAG00000011364.1	0.173315	0.00843549
OFRAG00000011365.1	0.0657625	0.039036
OFRAG00000011366.1	0.0883834	0
OFRAG00000011367.1	0.779539	0
OFRAG00000011368.1	0.989677	0.00294506
OFRAG00000011369.1	0	0
OFRAG00000011370.1	1.64197	0.00344066
OFRAG00000011371.1	0.00267646	0
OFRAG00000011372.1	10.3059	3.16225
OFRAG00000011373.1	15.6972	6.92979
OFRAG00000011374.1	1.87935	0.712762
OFRAG00000011375.1	0.00656727	0.0284007
OFRAG00000011376.1	18.9941	1.74277
OFRAG00000011376.2	2.08693	0.677253
OFRAG00000011377.1	0.0193736	0
OFRAG00000011378.1	139.382	63.2229
OFRAG00000011379.1	1.73252	1.63561
OFRAG00000011380.1	0.0168816	0.0294115
OFRAG00000011381.1	8.48511	6.95604
OFRAG00000011382.1	11.6962	114.83
OFRAG00000011383.1	0	0
OFRAG00000011384.1	0.621154	0.429429
OFRAG00000011385.1	18.5741	7.56796
OFRAG00000011386.1	4.86502	3.32176
OFRAG00000011387.1	5.58702	6.60438
OFRAG00000011387.2	10.3127	5.12243
OFRAG00000011388.1	1066.39	203.026
OFRAG00000011389.1	0.414162	0.539426
OFRAG00000011390.1	5.57129	4.77733
OFRAG00000011391.1	0	0.0229819
OFRAG00000011392.1	9.40668	28.9231
OFRAG00000011393.1	0	0.0347042
OFRAG00000011394.1	0.118958	0.672943
OFRAG00000011395.1	0	0.031572
OFRAG00000011396.1	0.498473	0
OFRAG00000011397.1	1.67454	1.06774
OFRAG00000011398.1	0.866267	0
OFRAG00000011399.1	0.0500099	0
OFRAG00000011400.1	3.13938	0.157449
OFRAG00000011401.1	0.793303	2.92489
OFRAG00000011402.1	19.8084	1.10644
OFRAG00000011403.1	6.17458	1.66384
OFRAG00000011403.2	0.345396	0.214955
OFRAG00000011403.3	0	0.392643
OFRAG00000011404.1	2.26991	0.105012
OFRAG00000011405.1	9.17734	0
OFRAG00000011406.1	69.2444	21.8013
OFRAG00000011406.2	120.104	46.997
OFRAG00000011407.1	0	0
OFRAG00000011408.1	0.0787307	0.126887
OFRAG00000011409.1	0.12202	0.026836
OFRAG00000011410.1	8.89923	12.4285
OFRAG00000011411.1	0.0473423	0.0292521
OFRAG00000011412.1	1.95809	2.01051
OFRAG00000011413.1	2.78923	0.0133368
OFRAG00000011414.1	19.2332	7.13637
OFRAG00000011415.1	0	0
OFRAG00000011416.1	0.00825988	0.00474981
OFRAG00000011417.1	0	0.0302403
OFRAG00000011418.1	0.133197	0.327526
OFRAG00000011419.1	0	0.0649205
OFRAG00000011420.1	0	0
OFRAG00000011421.1	0	0
OFRAG00000011422.1	0.709454	0.480946
OFRAG00000011423.1	1.51224	0.64767
OFRAG00000011424.1	0	0.0280081
OFRAG00000011425.1	0.415119	0.311363
OFRAG00000011426.1	13.1943	1.07582
OFRAG00000011427.1	8.90364	1.33685
OFRAG00000011428.1	0.533729	0.475122
OFRAG00000011429.1	2.86788	3.83193
OFRAG00000011430.1	0.453251	0.726516
OFRAG00000011431.1	3.9069	0.233219
OFRAG00000011432.1	19.4056	10.0833
OFRAG00000011433.1	12.0303	2.96745
OFRAG00000011434.1	3.64991	2.37922
OFRAG00000011435.1	45.6939	2.81213
OFRAG00000011436.1	35.0829	43.3587
OFRAG00000011437.1	188.376	220.723
OFRAG00000011438.1	5.591	8.45946
OFRAG00000011439.1	1.23526	0.170982
OFRAG00000011440.1	1.03275	0.211464
OFRAG00000011441.1	12.0883	3.54476
OFRAG00000011442.1	47.5621	14.7236
OFRAG00000011443.1	7.68926	2.21524
OFRAG00000011444.1	8.30271	7.53358
OFRAG00000011445.1	13.3847	25.5016
OFRAG00000011446.1	0.0061922	0.0053543
OFRAG00000011447.1	0.172711	0.421482
OFRAG00000011448.1	0.239637	0.164322
OFRAG00000011449.1	0.283462	0.0633864
OFRAG00000011450.1	0.470458	0.0988762
OFRAG00000011451.1	39.5324	0
OFRAG00000011452.1	1842.47	0
OFRAG00000011453.1	0.254232	0.0446514
OFRAG00000011454.1	0	0.0278816
OFRAG00000011455.1	0.0177262	0.0344437
OFRAG00000011456.1	15.3763	32.6698
OFRAG00000011457.1	0	0
OFRAG00000011458.1	0.266596	0.381208
OFRAG00000011459.1	9.26619	178.777
OFRAG00000011460.1	0	0.261814
OFRAG00000011461.1	19.9255	22.1221
OFRAG00000011462.1	43.1434	15.0301
OFRAG00000011463.1	7.81602	6.74017
OFRAG00000011464.1	0.0431778	0
OFRAG00000011465.1	29.1349	2.22637
OFRAG00000011466.1	262.757	46.2692
OFRAG00000011467.1	0.0851496	0.123401
OFRAG00000011468.1	0.754159	0.0683831
OFRAG00000011469.1	0.322484	0.180443
OFRAG00000011470.1	28.4295	9.80658
OFRAG00000011471.1	12.1458	0.0207145
OFRAG00000011472.1	0.0982503	8.64502
OFRAG00000011473.1	1.11514	0.206959
OFRAG00000011474.1	7.8244	0.465005
OFRAG00000011475.1	22.1131	33.064
OFRAG00000011476.1	2.39851	3.58878
OFRAG00000011477.1	0.0577524	0.213464
OFRAG00000011478.1	5.00989	9.53752
OFRAG00000011479.1	7.27323	4.46557
OFRAG00000011480.1	1.02276	15.3935
OFRAG00000011481.1	5.61295	14.1455
OFRAG00000011482.1	0.220783	0.251903
OFRAG00000011483.1	1.33018	0.134707
OFRAG00000011484.1	7.06189	1.92384
OFRAG00000011485.1	0.00741383	0
OFRAG00000011486.1	76.2626	25.8163
OFRAG00000011487.1	31.2895	17.6244
OFRAG00000011488.1	40.652	34.6032
OFRAG00000011488.2	7.80379	3.2317
OFRAG00000011489.1	2.91156	1.66092
OFRAG00000011490.1	8.19586	0.0148414
OFRAG00000011491.1	0	0
OFRAG00000011492.1	1.92694	0.189339
OFRAG00000011492.2	1.65927	0
OFRAG00000011493.1	0.644673	0.0143145
OFRAG00000011494.1	245.426	172.593
OFRAG00000011495.1	1.6013	1.29606
OFRAG00000011496.1	4.40478	0.328585
OFRAG00000011497.1	0.0512654	0.0237975
OFRAG00000011498.1	46.5668	26.1913
OFRAG00000011499.1	0.334331	0
OFRAG00000011500.1	25.8402	16.075
OFRAG00000011501.1	24.3263	15.3332
OFRAG00000011502.1	69.7366	28.298
OFRAG00000011503.1	33.3632	43.7431
OFRAG00000011504.1	27.7961	19.3828
OFRAG00000011505.1	11.2738	4.29388
OFRAG00000011506.1	38.7468	0.011765
OFRAG00000011507.1	121.171	0.0161417
OFRAG00000011508.1	64.0179	17.9716
OFRAG00000011509.1	0.00689489	0
OFRAG00000011510.1	26.9561	1.99926
OFRAG00000011511.1	45.8727	45.6584
OFRAG00000011512.1	0	0
OFRAG00000011513.1	0.237843	0.178202
OFRAG00000011514.1	3.91298	3.10415
OFRAG00000011515.1	6.84384	6.96686
OFRAG00000011516.1	0.949406	0.102911
